gene,Subacute-log10(padj),Pubchem_CID,Name,np_score_mean_by_name,gene_count_by_name
Bcl2l1,1.3131358098906096,44191815,"Apogossypol derivative, 12e",15.094529066247851,2
Bcl2l1,1.3131358098906096,91933579,"6,6'',7,7''-Tetrahydroxy-3,3''-dimethyl-5,5''-bis(3-phenylpropyl)-2,2''-binaphthyl-1,1'',4,4''-tetraone",15.094529066247851,2
Bcl2l1,1.3131358098906096,91933574,"6,6'',7,7''-Tetrahydroxy-3,3''-dimethyl-5,5''-bis(4-methylphenethyl)-2,2''-binaphthyl-1,1'',4,4''-tetraone",15.094529066247851,2
Bcl2l1,1.3131358098906096,44191750,"Apogossypol derivative, 8s",15.094529066247851,2
Bcl2l1,1.3131358098906096,118707282,2-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylpyrimidine-5-carboxamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125160,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]-hydroxymethyl]piperidin-1-yl]-N-[4-[[(2R)-4-[(3R)-3-(hydroxymethyl)morpholin-4-yl]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70694217,"N,N-dibutyl-4-chloro-5-methyl-1-[2-[(3S)-3-[(4-methylpiperazin-1-yl)methyl]-3,4-dihydro-1H-isoquinoline-2-carbonyl]-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]pyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,118707290,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]sulfinyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,118707282,2-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylpyrimidine-5-carboxamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,118707281,6-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylpyridazine-3-carboxamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,118707284,"4-[6-[[2-(4-chlorophenyl)phenyl]methyl]-2,6-diazaspiro[3.3]heptan-2-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,118707176,N-[[4-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]phenyl]-(oxetan-3-ylidene)methyl]-4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)benzenesulfonamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,118707293,4-[4-[[2-(4-chlorophenyl)phenyl]methyl]-4-cyanopiperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70687971,"4-[2-(dibutylamino)pyrimidin-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-naphthalen-2-ylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062564,"2-[4-(dibutylcarbamoyl)-2-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-1-ylsulfonylcarbamoyl)phenyl]imidazol-1-yl]acetic acid",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062157,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[7-(dimethylcarbamoyl)naphthalen-2-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062201,"N,N-dibutyl-4-chloro-1-[4-[[1-(cyclohexanecarbonyl)-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,66561644,"N,N-dibutyl-4-chloro-1-[4-[[1-[(3,4-dichlorophenyl)methyl]-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,89239884,"N,N-dibutyl-4-chloro-1-[4-[[1-[2-(3,4-dichlorophenyl)acetyl]-2,3-dihydroindol-5-yl]sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062257,"(3R)-2-[2-[4-chloro-3-(dibutylcarbamoyl)-5-methylpyrazol-1-yl]-5-(naphthalen-2-ylsulfonylcarbamoyl)benzoyl]-3,4-dihydro-1H-isoquinoline-3-carboxylic acid",15.094529066247851,2
Bcl2l1,1.3131358098906096,44224066,"Apogossypol derivative, 8r",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062524,"N,N-dibutyl-4-chloro-1-[4-[(8-cyanonaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70681581,"4-[5-butyl-1-[4-(4-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-naphthalen-2-ylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70683696,Bcl-2-IN-12,15.094529066247851,2
Bcl2l1,1.3131358098906096,70689993,"4-[5-butyl-1-[4-(3-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-N-(8-chloronaphthalen-2-yl)sulfonyl-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)benzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,87125328,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]-[[2-(methylamino)acetyl]amino]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125249,4-[4-[(R)-amino-[2-(4-chlorophenyl)phenyl]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70681589,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[(8-ethylsulfonylnaphthalen-2-yl)sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70690003,"N,N-dibutyl-4-chloro-1-[4-[(3,5-dichloro-2-hydroxyphenyl)sulfonylamino]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70685854,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[(8-iodonaphthalen-2-yl)sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,87125155,[(R)-[2-(4-chlorophenyl)phenyl]-[1-[4-[[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylcarbamoyl]phenyl]piperidin-4-yl]methyl] methyl hydrogen phosphate,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125385,[(R)-[2-(4-chlorophenyl)phenyl]-[1-[4-[[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylcarbamoyl]phenyl]piperidin-4-yl]methyl] diethyl phosphate,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125162,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]-hydroxymethyl]piperidin-1-yl]-N-[4-[[(2R)-4-[(3S)-3-(hydroxymethyl)morpholin-4-yl]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,86661883,Unii-LH1zty91OR,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125357,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]-hydroxymethyl]piperidin-1-yl]-N-[4-[[(2R)-4-[(2R)-2-(hydroxymethyl)morpholin-4-yl]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125248,4-[4-[(R)-[2-(4-chlorophenyl)phenyl]-hydroxymethyl]piperidin-1-yl]-N-[4-[[(2R)-4-[(3R)-3-(diethylaminomethyl)morpholin-4-yl]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70683697,"4-[5-butyl-3-(hydroxymethyl)-1-[3-(hydroxymethyl)phenyl]pyrazol-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-naphthalen-2-ylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,66561714,"1-(2-((S)-3-(aminomethyl)-1,2,3,4-tetrahydroisoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl)-N,N-dibutyl-4-chloro-5-methyl-1H-pyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,118707293,4-[4-[[2-(4-chlorophenyl)phenyl]methyl]-4-cyanopiperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70696319,"N,N-dibutyl-4-chloro-1-[2-(2,4-dihydro-1,3-benzoxazine-3-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062208,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[7-(4-methylpiperazine-1-carbonyl)naphthalen-2-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,87125345,4-[4-[(R)-amino-[2-(4-chlorophenyl)phenyl]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-[2-hydroxyethyl(methyl)amino]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,86661899,4-(4-((R)-(4'-chlorobiphenyl-2-yl)(hydroxy)methyl)piperidin-1-yl)-N-(4-((2R)-4-(2-((diethylamino)methyl)morpholino)-1-(phenylthio)butan-2-ylamino)-3-(trifluoromethylsulfonyl)phenylsulfonyl)benzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,57523370,"4-(4-chlorophenyl)-1-[(3S)-3,4-dihydroxybutyl]-3-[3-[2-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]ethynyl]phenyl]-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,57523340,"4-(4-chlorophenyl)-1-[(3S)-3,4-dihydroxybutyl]-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]triazol-1-yl]phenyl]-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,57523339,"4-(4-chlorophenyl)-1-[(3S)-3,4-dihydroxybutyl]-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062350,"N,N-dibutyl-4-chloro-1-[2-(1,1-dioxo-2,4-dihydro-1lambda6,3-benzothiazine-3-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70696319,"N,N-dibutyl-4-chloro-1-[2-(2,4-dihydro-1,3-benzoxazine-3-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70694200,"ethyl 5-butyl-4-(4-(naphthalen-2-ylsulfonylcarbamoyl)-2-(1,2,3,4-tetrahydroisoquinoline-2-carbonyl)phenyl)-1-phenyl-1H-pyrazole-3-carboxylate",15.094529066247851,2
Bcl2l1,1.3131358098906096,70687968,"ethyl 4-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methyl-1-phenylpyrazole-3-carboxylate",15.094529066247851,2
Bcl2l1,1.3131358098906096,70690002,"4-[5-chloro-2-(dibutylamino)pyrimidin-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-naphthalen-2-ylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71606258,1-(4-chlorophenyl)-5-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-N-methylsulfonylpyrazole-4-carboxamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70681582,"4-[5-butyl-1-[4-(3-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-ethylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,44191696,"Apogossypol derivative, 8q",15.094529066247851,2
Bcl2l1,1.3131358098906096,118707295,ethyl 4-[[2-(4-chlorophenyl)phenyl]methyl]-1-[4-[[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylcarbamoyl]phenyl]piperidine-4-carboxylate,15.094529066247851,2
Bcl2l1,1.3131358098906096,56973535,"N,N-Dibutyl-4-Chloranyl-1-[2-(3,4-Dihydro-1h-Isoquinolin-2-Ylcarbonyl)-4-[(7-Iodanylnaphthalen-2-Yl)sulfonylcarbamoyl]phenyl]-5-Methyl-Pyrazole-3-Carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062262,"N,N-dibutyl-4-chloro-1-[4-[(7-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,118705740,4-[4-[[2-(4-chlorophenyl)-5-[2-(dimethylamino)-2-oxoethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,25117879,4-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,118705739,4-[4-[[2-(4-chlorophenyl)-6-[2-(dimethylamino)-2-oxoethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70687970,"4-[5-butyl-1-[4-(3-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-pentylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,118707289,4-[4-[2-(4-chlorophenyl)phenyl]sulfanylpiperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,71719220,"N-[2-chloro-7-[1-[[2-(4-chlorophenyl)phenyl]methyl]piperidin-4-yl]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidin-4-yl]-4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)benzenesulfonamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,86661896,4-(4-((R)-(4'-chlorobiphenyl-2-yl)(hydroxy)methyl)piperidin-1-yl)-N-(4-((R)-4-((S)-3-((diethylamino)methyl)morpholino)-1-(phenylthio)butan-2-ylamino)-3-(trifluoromethylsulfonyl)phenylsulfonyl)benzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,66723789,4-(4-((R)-(4'-chlorobiphenyl-2-yl)(hydroxy)methyl)piperidin-1-yl)-N-(4-((R)-4-morpholino-1-(phenylthio)butan-2-ylamino)-3-nitrophenylsulfonyl)benzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,71062188,"4-[3-bromo-6-(dibutylamino)pyridin-2-yl]-N-(8-chloronaphthalen-2-yl)sulfonyl-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)benzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,86661895,4-[4-[(S)-[2-(4-chlorophenyl)phenyl]-cyanomethyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,86661893,4-(4-((S)-(4'-chlorobiphenyl-2-yl)(hydroxy)methyl)piperidin-1-yl)-N-(4-((R)-4-morpholino-1-(phenylthio)butan-2-ylamino)-3-(trifluoromethylsulfonyl)phenylsulfonyl)benzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,86661894,4-(4-((R)-(4'-chlorobiphenyl-2-yl)(cyano)methyl)piperidin-1-yl)-N-(4-((R)-4-morpholino-1-(phenylthio)butan-2-ylamino)-3-(trifluoromethylsulfonyl)phenylsulfonyl)benzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,70686561,"4-(4-chlorophenyl)-1-[(3S)-3,4-dihydroxybutyl]-3-[3-[2-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]anilino]ethylamino]phenyl]-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062575,"N-butyl-4-chloro-N-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,57523470,4-(4-chlorophenyl)-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-1-methylpyrrole-2-carboxylic acid,15.094529066247851,2
Bcl2l1,1.3131358098906096,70692161,"N,N-dibutyl-4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-[[7-(2-morpholin-4-ylethoxy)naphthalen-2-yl]sulfonylcarbamoyl]phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70684416,"4-(4-chlorophenyl)-1-[(3S)-3,4-dihydroxybutyl]-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylcarbamoyl]phenyl]piperazin-1-yl]phenyl]-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,57523401,N-[4-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]phenyl]-4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrobenzenesulfonamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,71720436,"N-[7-[1-[[2-(4-chlorophenyl)phenyl]methyl]piperidin-4-yl]-2-(trifluoromethyl)-6,8-dihydro-5H-pyrido[3,4-d]pyrimidin-4-yl]-4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)benzenesulfonamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,90123355,"1-[4-[(8-bromo-5-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-N,N-dibutyl-4-chloro-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,71062638,"N,N-dibutyl-4-chloro-1-[4-[(5-chloronaphthalen-2-yl)sulfonylcarbamoyl]-2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)phenyl]-5-methylpyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,57523400,"4-(4-chlorophenyl)-1-[(3S)-3,4-dihydroxybutyl]-3-[4-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,89239922,"4-chloro-1-[2-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl]-5-methyl-N,N-bis(3,3,3-trifluoropropyl)pyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,56973535,"N,N-Dibutyl-4-Chloranyl-1-[2-(3,4-Dihydro-1h-Isoquinolin-2-Ylcarbonyl)-4-[(7-Iodanylnaphthalen-2-Yl)sulfonylcarbamoyl]phenyl]-5-Methyl-Pyrazole-3-Carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,70690005,"N,N-Dibutyl-4-chloro-5-methyl-1-(2-(1-methyl-1,2,3,4-tetrahydroisoquinoline-2-carbonyl)-4-(naphthalen-2-ylsulfonylcarbamoyl)phenyl)-1H-pyrazole-3-carboxamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,87125370,4-[4-[(R)-amino-[2-(4-chlorophenyl)phenyl]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-[ethyl(2-hydroxyethyl)amino]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,44224066,"Apogossypol derivative, 8r",15.094529066247851,2
Bcl2l1,1.3131358098906096,70681581,"4-[5-butyl-1-[4-(4-chlorophenoxy)phenyl]-3-(hydroxymethyl)pyrazol-4-yl]-3-(3,4-dihydro-1H-isoquinoline-2-carbonyl)-N-naphthalen-2-ylsulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,118705742,4-[4-[[2-(4-chlorophenyl)-5-[2-(dimethylamino)ethoxy]phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,118707285,"4-[1-[[2-(4-chlorophenyl)phenyl]methyl]-4-oxo-1,4lambda5-azaphosphinan-4-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide",15.094529066247851,2
Bcl2l1,1.3131358098906096,44191694,"Apogossypol derivative, 8n",15.094529066247851,2
Bcl2l1,1.3131358098906096,24978538,Navitoclax,15.094529066247851,2
Bcl2l1,1.3131358098906096,44192145,"Apogossypol derivative, 8m",15.094529066247851,2
Bcl2l1,1.3131358098906096,87125169,4-[4-[(R)-[(2-aminoacetyl)amino]-[2-(4-chlorophenyl)phenyl]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-morpholin-4-yl-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,87125315,4-[4-[(R)-amino-[2-(4-chlorophenyl)phenyl]methyl]piperidin-1-yl]-N-[4-[[(2R)-4-[4-(2-hydroxyethyl)piperazin-1-yl]-1-phenylsulfanylbutan-2-yl]amino]-3-(trifluoromethylsulfonyl)phenyl]sulfonylbenzamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,57523469,ethyl 4-(4-chlorophenyl)-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-1-methylpyrrole-2-carboxylate,15.094529066247851,2
Bcl2l1,1.3131358098906096,379493,"4,5-Dibenzyl-1,2-benzenediol",15.094529066247851,2
Bcl2l1,1.3131358098906096,57523432,4-(4-chlorophenyl)-3-[3-[4-[4-[[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-1-methyl-N-[3-(4-methylpiperazin-1-yl)propyl]pyrrole-2-carboxamide,15.094529066247851,2
Bcl2l1,1.3131358098906096,57523430,4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitro-N-phenylbenzenesulfonamide,15.094529066247851,2
