gene,Subacute-log10(padj),np_score_1000,color,Pubchem_CID,Name
Ptgs2,5.901578916255736,12.164599096982199,blue,21472754,5-Hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-3-naphthalen-2-yl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,21472754,5-Hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-3-naphthalen-2-yl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44272130,5-Hydroxy-3-(4-hydroxy-phenyl)-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,21472751,"3-(3,5-Difluoro-phenyl)-5-hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,44272281,3-(3-Chloro-4-fluoro-phenyl)-5-hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44272131,5-Hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-3-(4-methylsulfanyl-phenyl)-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44272282,3-Benzo[b]thiophen-2-yl-5-hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,15461522,5-Hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-3-phenylsulfanyl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44272272,5-Hydroxy-3-(4-isopropyl-phenyl)-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,21472759,"3-(3,4-Difluoro-phenyl)-5-hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,21472741,3-(4-Fluoro-phenyl)-5-hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,27926089,"2-(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)-N-[(3,4,5-trimethoxyphenyl)methyl]acetamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,9798239,"4-((1S,4aR,7S)-1,4a,7-Trimethyl-7-vinyl-1,2,3,4,4a,6,7,8,8a,9,10,10a-dodecahydro-phenanthren-1-yl)-butyric acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,44272274,5-Hydroxy-4-(4-methanesulfonyl-phenyl)-5-methyl-3-thiophen-3-yl-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44323830,"(3R,4S)-4-(4-Methanesulfonyl-phenyl)-3-phenyl-dihydro-furan-2-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,44323831,"Rofecoxib-threo-3,4-dihydrohydroxy acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,127042822,"4-[5-(Furan-2-yl)-3-thiophen-2-yl-3,4-dihydropyrazol-2-yl]benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,127042821,"4-[3-(Furan-2-yl)-5-thiophen-2-yl-3,4-dihydropyrazol-2-yl]benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,127041578,"3-(Furan-2-yl)-2-(4-methylsulfonylphenyl)-3,4-dihydropyrazole-5-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,44292887,"(1S,2R)-2-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-yloxy]-1-methyl-cyclopentanol"
Ptgs2,5.901578916255736,12.164599096982199,blue,10830394,"2(5H)-Furanone, 3-(4-fluorophenyl)-4-[4-(methylsulfonyl)phenyl]-"
Ptgs2,5.901578916255736,12.164599096982199,blue,44293186,(R)-2-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-ylsulfanyl]-propan-1-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,3177,"Thiophene, 5-bromo-2-(4-fluorophenyl)-3-(4-(methylsulfonyl)phenyl)-"
Ptgs2,5.901578916255736,12.164599096982199,blue,44293186,(R)-2-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-ylsulfanyl]-propan-1-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,3177,"Thiophene, 5-bromo-2-(4-fluorophenyl)-3-(4-(methylsulfonyl)phenyl)-"
Ptgs2,5.901578916255736,12.164599096982199,blue,127037903,"4-[3-(4-Chlorophenyl)-5-(furan-2-yl)-3,4-dihydropyrazol-2-yl]benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,3672,Ibuprofen
Ptgs2,5.901578916255736,12.164599096982199,blue,10523638,4-(6-Methanesulfonylamino-3-oxo-indan-5-ylsulfanyl)-benzoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,10545379,"4-[3-(4-Ethyl-phenyl)-2-oxo-2,3-dihydro-oxazol-4-yl]-benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,10711484,"4-(2-Oxo-3-m-tolyl-2,3-dihydro-oxazol-4-yl)-benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,10643725,3-[4-(Trifluoromethyl)phenyl]-4-(4-sulfamoylphenyl)-4-oxazoline-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,2581,Carprofen
Ptgs2,5.901578916255736,12.164599096982199,blue,44447099,1-(4-(Methylsulfonyl)phenyl)-3-phenylurea
Ptgs2,5.901578916255736,12.164599096982199,blue,44447102,1-(4-(Methylsulfonyl)phenyl)-3-p-tolylurea
Ptgs2,5.901578916255736,12.164599096982199,blue,71461641,[5-[5-(4-Methylphenyl)-3-(trifluoromethyl)pyrazol-1-yl]-2-sulfamoylphenyl]methyl propanoate
Ptgs2,5.901578916255736,12.164599096982199,blue,25000755,"5-(3,5-di-tert-butyl-4-methoxyphenyl)-3H-1,2-dithiole-3-thione"
Ptgs2,5.901578916255736,12.164599096982199,blue,5090,Rofecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,24786225,
Ptgs2,5.901578916255736,12.164599096982199,blue,4460526,LASSBio-1135
Ptgs2,5.901578916255736,12.164599096982199,blue,25211353,LASSBio-1145
Ptgs2,5.901578916255736,12.164599096982199,blue,2662,Celecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,44323766,trans-Dihydrorofecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,10807025,N-(6-Cyclohexylsulfanyl-1-oxo-indan-5-yl)-methanesulfonamide
Ptgs2,5.901578916255736,12.164599096982199,blue,10783363,"N-[1-oxo-6-(1,3-thiazol-4-ylsulfanyl)-2,3-dihydroinden-5-yl]methanesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,10639657,N-(6-Cyclohexyloxy-1-oxo-indan-5-yl)-methanesulfonamide
Ptgs2,5.901578916255736,12.164599096982199,blue,9799453,Thioflosulide
Ptgs2,5.901578916255736,12.164599096982199,blue,10569949,N-[6-(2-Fluoro-phenylsulfanyl)-1-oxo-indan-5-yl]-methanesulfonamide
Ptgs2,5.901578916255736,12.164599096982199,blue,127041577,"3-(Furan-2-yl)-2-(4-sulfamoylphenyl)-3,4-dihydropyrazole-5-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,127038271,"4-[5-Thiophen-2-yl-3-(3,4,5-trimethoxyphenyl)-3,4-dihydropyrazol-2-yl]benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,127037906,"4-[5-(Furan-2-yl)-3-(3,4,5-trimethoxyphenyl)-3,4-dihydropyrazol-2-yl]benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,137660851,"Phenyl 2-phenyl-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate"
Ptgs2,5.901578916255736,12.164599096982199,blue,127037905,"4-[5-(Furan-2-yl)-3-[4-(trifluoromethyl)phenyl]-3,4-dihydropyrazol-2-yl]benzenesulfonamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,44292803,3-(4-Methylsulfonylphenyl)-2-phenoxy-5-(trifluoromethyl)pyridine
Ptgs2,5.901578916255736,12.164599096982199,blue,15887866,(S)-3-Ethyl-2-[3-(4-methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-yloxy]-pentan-3-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,15887860,1-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-yloxy]-2-methyl-propan-2-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,9973893,5-Hydroxyrofecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,44293290,"3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-2-(2,2,2-trifluoro-1-trifluoromethyl-ethoxy)-pyridine"
Ptgs2,5.901578916255736,12.164599096982199,blue,17164245,N-(1H-indazol-5-yl)acetamide
Ptgs2,5.901578916255736,12.164599096982199,blue,1983,Acetaminophen
Ptgs2,5.901578916255736,12.164599096982199,blue,3080594,3-Methoxyacetaminophen
Ptgs2,5.901578916255736,12.164599096982199,blue,44292803,3-(4-Methylsulfonylphenyl)-2-phenoxy-5-(trifluoromethyl)pyridine
Ptgs2,5.901578916255736,12.164599096982199,blue,44293185,"3-(4-Methanesulfonyl-phenyl)-2-(2,2,2-trifluoro-ethoxy)-5-trifluoromethyl-pyridine"
Ptgs2,5.901578916255736,12.164599096982199,blue,35594410,4-(4-Hydroxybenzylidene)-2-(pyridin-3-yl)oxazol-5(4H)-one (IIIc)
Ptgs2,5.901578916255736,12.164599096982199,blue,10267703,"6,8-dichloro-2-(trifluoromethyl)-2H-chromene-3-carboxylic Acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,5090,Rofecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,10359269,3-(4-Hydroxy-phenyl)-4-(4-methanesulfonyl-phenyl)-5H-furan-2-one
Ptgs2,5.901578916255736,12.164599096982199,blue,15887864,(S)-3-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-yloxy]-2-methyl-butan-2-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,15887862,1-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-yloxymethyl]-cyclopentanol
Ptgs2,5.901578916255736,12.164599096982199,blue,91931468,"Sodium; (4R,5S)-6-hydroxy-5-(4-methanesulfonyl-phenyl)-4-phenyl-hexanoate"
Ptgs2,5.901578916255736,12.164599096982199,blue,15887878,1-[3-(4-Methanesulfonyl-phenyl)-5-trifluoromethyl-pyridin-2-ylsulfanyl]-2-methyl-propan-2-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,10425292,"(S)-6-chloro-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,21883595,6-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,78091940,"6,8-dibromo-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,9922118,8-chloro-6-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic Acid
Ptgs2,5.901578916255736,12.164599096982199,blue,21883595,6-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,27023,4-chloro-N'-phenylbenzohydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,44370627,"3-(4-Fluoro-phenyl)-1-(4-methanesulfonyl-phenyl)-4,5,6,7-tetrahydro-1H-indazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,11609224,"6-chloro-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic Acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,9835721,6-chloro-8-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic Acid
Ptgs2,5.901578916255736,12.164599096982199,blue,10200861,2-(3-Fluoro-5-methyl-phenyl)-1-(4-methanesulfonyl-phenyl)-4-trifluoromethyl-1H-imidazole
Ptgs2,5.901578916255736,12.164599096982199,blue,9922118,8-chloro-6-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic Acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726943,(2E)-2-[[5-[(4-fluorophenyl)methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726956,(2E)-2-[[5-[2-[4-(trifluoromethyl)phenyl]ethoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726938,(2E)-2-[[5-phenylmethoxy-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,53363314,"(2E)-2-[[2,5-bis[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,118726951,(2E)-2-[[5-[(4-pyridin-2-yloxyphenyl)methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726949,(2E)-2-[[5-[[4-methoxy-2-(trifluoromethyl)quinolin-6-yl]methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,20658522,4-{2-[4-(1-Hydroxy-1-methyl-ethyl)-phenyl]-thiophen-3-yl}-benzenesulfonamide
Ptgs2,5.901578916255736,12.164599096982199,blue,11314326,CID 11314326
Ptgs2,5.901578916255736,12.164599096982199,blue,28566,"BENZOIC ACID, 2-(p-CHLOROPHENYL)HYDRAZIDE"
Ptgs2,5.901578916255736,12.164599096982199,blue,11335338,(2S)-6-chloro-8-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118727929,"[(1S,2S,6R,10S,11R,13S,14R,15R)-14-acetyloxy-1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-5-oxo-13-tetracyclo[8.5.0.02,6.011,13]pentadeca-3,8-dienyl] 2-methylpropanoate"
Ptgs2,5.901578916255736,12.164599096982199,blue,73055093,2-[3-Fluoro-4-[3-(4-phenylbutylcarbamoyloxy)phenyl]phenyl]propanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,127033540,[3-(2-fluoro-4-methylphenyl)phenyl] N-hexylcarbamate
Ptgs2,5.901578916255736,12.164599096982199,blue,73054810,2-[3-Fluoro-4-[3-(hexylcarbamoyloxy)phenyl]phenyl]acetic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,78091940,"6,8-dibromo-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,78091888,"6-bromo-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,9883653,"3-(4-chlorophenyl)-1-phenyl-5,6,7,8-tetrahydro-4H-cyclohepta[c]pyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,37486,"BENZOIC ACID, p-CHLORO-, 2-(p-CHLOROPHENYL)HYDRAZIDE"
Ptgs2,5.901578916255736,12.164599096982199,blue,9948569,"3-(4-Chloro-phenyl)-1-phenyl-4,5,6,7-tetrahydro-1H-indazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,118753648,"(2S)-6-bromo-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,15453871,"1,3-Diphenyl-4,5,6,7-tetrahydro-1H-indazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,263547,n'-(4-Methoxyphenyl)benzohydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,78091888,"6-bromo-5,7-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,18946587,3-(4-Fluorophenyl)-2-[4-(methanesulfonyl)phenyl]thiophene
Ptgs2,5.901578916255736,12.164599096982199,blue,3177,"Thiophene, 5-bromo-2-(4-fluorophenyl)-3-(4-(methylsulfonyl)phenyl)-"
Ptgs2,5.901578916255736,12.164599096982199,blue,44307599,4-(4-Fluoro-phenyl)-5-(4-sulfamoyl-phenyl)-thiophene-2-carboxylic acid methyl ester
Ptgs2,5.901578916255736,12.164599096982199,blue,11544925,(2S)-8-Ethyl-6-(trifluoromethoxy)-2-(trifluoromethyl)-2H-1-benzopyran-3-carboxylic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,11500030,"6,8-dimethyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic Acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,58934890,6-bromo-8-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118222242,(2S)-6-bromo-8-methyl-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,15453872,"1,3-Diphenyl-1,4,5,6,7,8-hexahydro-cycloheptapyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,27022,4-methoxy-N'-phenylbenzohydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,15390771,4-[2-(4-Fluoro-phenyl)-5-isopropyl-thiophen-3-yl]-benzenesulfonamide
Ptgs2,5.901578916255736,12.164599096982199,blue,9930747,3Q4QR6LA4J
Ptgs2,5.901578916255736,12.164599096982199,blue,15431540,2-Benzyl-5-(4-methanesulfonyl-phenyl)-4-p-tolyl-2H-pyridazin-3-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44370503,4-(4-Fluoro-phenyl)-5-(4-methanesulfonyl-phenyl)-2-(1-methyl-cyclopropylmethyl)-2H-pyridazin-3-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44370791,2-Benzyl-5-(4-methanesulfonyl-phenyl)-4-phenylsulfanyl-2H-pyridazin-3-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44370521,"2-((2R,3R)-2,3-Dimethyl-cyclopropylmethyl)-4-(4-fluoro-phenyl)-5-(4-methanesulfonyl-phenyl)-2H-pyridazin-3-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370521,"2-((2R,3R)-2,3-Dimethyl-cyclopropylmethyl)-4-(4-fluoro-phenyl)-5-(4-methanesulfonyl-phenyl)-2H-pyridazin-3-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370560,4-(4-Fluoro-phenyl)-5-(4-methanesulfonyl-phenyl)-2-thiazol-2-ylmethyl-2H-pyridazin-3-one
Ptgs2,5.901578916255736,12.164599096982199,blue,10774,N'-Phenylbenzohydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,44307511,1-{4-[2-(4-Fluoro-phenyl)-thiophen-3-yl]-phenyl}-ethanone
Ptgs2,5.901578916255736,12.164599096982199,blue,118726955,(2E)-2-[[5-[[4-(trifluoromethyl)cyclohexyl]methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726939,(2E)-2-[[5-[(E)-3-phenylprop-2-enoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726952,(2E)-2-[[5-[[4-(2-morpholin-4-ylethoxy)phenyl]methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726954,"(2E)-2-[[5-(2,2-diphenylethoxy)-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,118726947,(2E)-2-[[5-(1-benzothiophen-2-ylmethoxy)-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,118726945,"(2E)-2-[[5-[[3,5-bis(trifluoromethyl)phenyl]methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,15431535,"5-(4-Methanesulfonyl-phenyl)-2,4-diphenyl-2H-pyridazin-3-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,137638298,"2-(2-chloro-6-fluorophenyl)-4,4-dimethyl-7-[3-(trifluoromethoxy)phenyl]-3H-chromeno[3,4-d]imidazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,118726944,"(2E)-2-[[5-[(3,4-dichlorophenyl)methoxy]-2-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]methylidene]hexanoic acid"
Ptgs2,5.901578916255736,12.164599096982199,blue,90654424,
Ptgs2,5.901578916255736,12.164599096982199,blue,871573,"N-(1,3-dioxoisoindol-2-yl)-2-hydroxybenzamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,118729086,"(5Z)-5-[(5-bromothiophen-2-yl)methylidene]-2-[1-(6-methoxynaphthalen-2-yl)ethyl]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,102532089,"(5Z)-2-[1-(6-methoxynaphthalen-2-yl)ethyl]-5-[(5-methylthiophen-2-yl)methylidene]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one"
Ptgs2,5.901578916255736,12.164599096982199,blue,137642019,"ethyl 3-amino-1-(2-hydroxyphenyl)-5,8-dioxo-6,7-dihydro-1H-pyrazolo[1,2-a]pyridazine-2-carboxylate"
Ptgs2,5.901578916255736,12.164599096982199,blue,2662,Celecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,5195985,2-(2-hydroxybenzoyl)-5-methyl-4H-pyrazol-3-one
Ptgs2,5.901578916255736,12.164599096982199,blue,44370649,"3-(4-methoxyphenyl)-1-phenyl-5,6,7,8-tetrahydro-4H-cyclohepta[c]pyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370597,"3-(4-chlorophenyl)-1-(4-methylphenyl)-5,6,7,8-tetrahydro-4H-cyclohepta[c]pyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,85393,4-chloro-N'-(4-methoxyphenyl)benzohydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,15453869,"1,3-Diphenyl-1,4,5,6-tetrahydro-cyclopentapyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,15453873,"3-(4-Chloro-phenyl)-1-(4-methoxy-phenyl)-4,5,6,7-tetrahydro-1H-indazol-5-ol"
Ptgs2,5.901578916255736,12.164599096982199,blue,4226790,Benzoic acid N''-p-tolyl-hydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,44370618,"3-(4-chlorophenyl)-1-(4-methylsulfonylphenyl)-5,6,7,8-tetrahydro-4H-cyclohepta[c]pyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,9843189,"3-(4-Chloro-phenyl)-1-(4-methanesulfonyl-phenyl)-4,5,6,7-tetrahydro-1H-indazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,2662,Celecoxib
Ptgs2,5.901578916255736,12.164599096982199,blue,90654429,"N-(3,4-dimethoxyphenyl)-1-(4-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,2,4-triazole-3-carboxamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370724,"5-[(acetyloxy)amino]-3-(4-chlorophenyl)-1-(4-methoxy-phenyl)-4,5,6,7-tetrahydro-1H-indazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370604,"3-(4-Chloro-phenyl)-5-fluoro-1-(4-methoxy-phenyl)-4,5,6,7-tetrahydro-1H-indazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370742,"N-[3-(4-Chloro-phenyl)-1-(4-methoxy-phenyl)-4,5,6,7-tetrahydro-1H-indazol-5-yl]-N-hydroxy-acetamide"
Ptgs2,5.901578916255736,12.164599096982199,blue,44370636,"3-(4-chlorophenyl)-1-(4-methoxyphenyl)-5,6,7,8-tetrahydro-4H-cyclohepta[c]pyrazole"
Ptgs2,5.901578916255736,12.164599096982199,blue,9925578,4-Methoxy-benzoic acid N''-(4-chloro-phenyl)-hydrazide
Ptgs2,5.901578916255736,12.164599096982199,blue,17828963,4-(4-Fluoro-phenyl)-5-(4-methanesulfonyl-phenyl)-1H-imidazole
Ptgs2,5.901578916255736,12.164599096982199,blue,44383610,2-[3-(4-Fluoro-phenyl)-4-(4-methanesulfonyl-phenyl)-thiophen-2-yl]-propan-2-ol
Ptgs2,5.901578916255736,12.164599096982199,blue,73054809,[3-[2-fluoro-4-(2-hydroxy-1-methyl-ethyl)phenyl]phenyl]N-hexylcarbamate
Ptgs2,5.901578916255736,12.164599096982199,blue,90036171,Methyl 2-[3-fluoro-4-[3-(hexylcarbamoyloxy)phenyl]phenyl]propanoate
Ptgs2,5.901578916255736,12.164599096982199,blue,73055092,2-[3-Fluoro-4-[3-(hexoxycarbonylamino)phenyl]phenyl]propanoic acid
Ptgs2,5.901578916255736,12.164599096982199,blue,5281703,Wogonin
Ptgs2,5.901578916255736,12.164599096982199,blue,4553,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide
Ptgs2,5.901578916255736,12.164599096982199,blue,121417133,"US10172814, Example 203"
Ptgs2,5.901578916255736,12.164599096982199,blue,5709436,"2'-Hydroxy-3,4,5-trimethoxychalcone"
Ptgs2,5.901578916255736,12.164599096982199,blue,118727930,"[(1S,2S,6R,10S,11R,13S,14R,15R)-1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-13-(2-methylbutanoyloxy)-5-oxo-14-tetracyclo[8.5.0.02,6.011,13]pentadeca-3,8-dienyl] benzoate"
Ptgs2,5.901578916255736,12.164599096982199,blue,121417163,"US10172814, Example 192"
Ptgs2,5.901578916255736,12.164599096982199,blue,132217703,"US10172814, Example 197"
Ptgs2,5.901578916255736,12.164599096982199,blue,121417227,"US10172814, Example 196"
Ptgs2,5.901578916255736,12.164599096982199,blue,121416991,"US10172814, Example 195"
Ptgs2,5.901578916255736,12.164599096982199,blue,121416996,"US10172814, Example 207"
Ptgs2,5.901578916255736,12.164599096982199,blue,44307351,2-(4-Fluoro-phenyl)-3-(4-methanesulfinyl-phenyl)-thiophene
Ptgs2,5.901578916255736,12.164599096982199,blue,121417031,"US10172814, Example 206"
Ptgs2,5.901578916255736,12.164599096982199,blue,121417158,"US10172814, Example 205"
Ptgs2,5.901578916255736,12.164599096982199,blue,121417046,"US10172814, Example 204"
Ptgs2,5.901578916255736,12.164599096982199,blue,118727932,"[(1R,2R,6R,10S,11R,13S,14R,15R)-1,14-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-5-oxo-13-tetracyclo[8.5.0.02,6.011,13]pentadeca-3,8-dienyl] 2-methylbutanoate"
Ptgs2,5.901578916255736,12.164599096982199,blue,6296545,"2,3-Dimethoxy-2'-hydroxychalcone"
Ptgs2,5.901578916255736,12.164599096982199,blue,24825529,2-{1-[(4-chlorophenyl)carbonyl]-5-methoxy-2-methyl-1H-indol-3-yl}-N-[(2S)-1-hydroxypropan-2-yl]acetamide
