gene,Acute-log10(padj),Pubchem_CID,Name,np_score_mean_by_name,gene_count_by_name
Kit,2.6755309309739466,122705261,"1-(2,2-diethoxyethyl)-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)pyrazolo[3,4-d]pyrimidin-4-amine",12.387137732329087,8
Kit,2.6755309309739466,10231458,N-(4-isopropoxyphenyl)-4-(6-methoxy-7-(3-morpholinopropoxy)quinazolin-4-yl)piperazine-1-carboxamide,12.3807457744985,6
Kit,2.6755309309739466,5328940,Bosutinib,12.379751134166739,25
Mapk11,5.922646084299688,9885993,"Pyridine, 4-(2-(4-fluorophenyl)-5-(4-(methylsulfinyl)phenyl)-1H-pyrrol-3-yl)-",12.3795309981554,4
Mapk11,5.922646084299688,70690944,"4-[4-[(Z)-[3-[4-[3-(4-methylpiperazin-1-yl)propoxy]phenyl]-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]phenoxy]benzamide",12.360239460870133,6
Kit,2.6755309309739466,11387552,"1-Piperazineacetamide, 4-ethyl-N-[4-[[2-[[2-fluoro-5-(trifluoromethyl)phenyl]amino]-1-methyl-1H-benzimidazol-5-yl]oxy]-2-pyridinyl]-",12.359998340983632,3
Mapk11,5.922646084299688,70695135,"4-[4-[(Z)-[4-oxo-3-[4-(3-pyrrolidin-1-ylpropoxy)phenyl]-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]phenoxy]benzamide",12.358256688737542,6
Mapk11,5.922646084299688,70697173,"3-[4-[(Z)-[3-[4-[3-(4-methylpiperazin-1-yl)propoxy]phenyl]-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]phenoxy]benzamide",12.358256688737542,6
Mapk11,5.922646084299688,54586040,4-(4-(4-(Morpholinosulfonyl)phenyl)pyrimidin-2-ylamino)piperidine-1-sulfonamide,12.3567696096381,6
Mapk11,5.922646084299688,54582175,4-(4-(piperazin-1-ylsulfonyl)phenyl)-N-(piperidin-4-yl)pyrimidin-2-amine,12.3567696096381,6
Kit,2.6755309309739466,44578561,Hematoxylone,12.35079179404054,5
Kit,2.6755309309739466,24949856,Hematoxylene,12.35079179404054,5
Kit,2.6755309309739466,24949852,Epihematoxylol,12.35079179404054,5
Serpine1,3.3185042980882224,3598,Hexachlorophene,12.335224657020886,6
Kit,2.6755309309739466,122193765,"1-(3-Bromophenyl)-3-[4-(5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-ylamino)phenyl]urea",12.333092785014625,8
Kit,2.6755309309739466,122193764,"1-(3-Bromophenyl)-3-[4-(thieno[2,3-d]pyrimidin-4-ylamino)phenyl]urea",12.333092785014625,8
Kit,2.6755309309739466,122193763,1-(3-Bromophenyl)-3-[4-(quinazolin-4-ylamino)phenyl]urea,12.333092785014625,8
Kit,2.6755309309739466,122193769,1-(3-Bromophenyl)-3-(4-quinazolin-4-yloxyphenyl)urea,12.333092785014625,8
Kit,2.6755309309739466,122193770,"1-(3-Bromophenyl)-3-(4-thieno[2,3-d]pyrimidin-4-yloxyphenyl)urea",12.333092785014625,8
Kit,2.6755309309739466,122193773,"1-(3-Bromophenyl)-3-[4-(5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-yloxy)phenyl]urea",12.333092785014625,8
Kit,2.6755309309739466,10907042,PDGF Receptor Tyrosine Kinase Inhibitor III,12.331246754336963,5
Kit,2.6755309309739466,11729539,"4-(6,7-Dimethoxy-quinazolin-4-yl)-piperazine-1-carbothioic acid benzylamide",12.323098560986251,11
Kit,2.6755309309739466,3038522,Tandutinib,12.319688321381317,7
Kit,2.6755309309739466,3038522,Tandutinib,12.319688321381317,7
Kit,2.6755309309739466,24812719,3-(2-Aminoquinazolin-6-Yl)-4-Methyl-1-[3-(Trifluoromethyl)phenyl]pyridin-2(1h)-One,12.305578167435867,5
Kit,2.6755309309739466,24812719,3-(2-Aminoquinazolin-6-Yl)-4-Methyl-1-[3-(Trifluoromethyl)phenyl]pyridin-2(1h)-One,12.305578167435867,5
Kit,2.6755309309739466,5329103,"5-[(Z)-(5-chloro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-N-[2-(diethylamino)ethyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide",12.300077077786142,5
Kit,2.6755309309739466,22041319,"4-({2-[(3-tert-butylphenyl)(methyl)amino]-1H-1,3-benzodiazol-5-yl}oxy)-N-methylpyridine-2-carboxamide",12.29651317356028,4
Kit,2.6755309309739466,60098131,N-(3-tert-butylphenyl)-5-[2-(1H-imidazol-2-yl)pyridin-4-yl]oxy-1-methylbenzimidazol-2-amine,12.29651317356028,4
Mapk11,5.922646084299688,9819930,4-[4-(4-Fluoro-phenyl)-5-pyridin-4-yl-oxazol-2-yl]-1-methyl-piperidin-4-ol,12.283201346515625,11
Kit,2.6755309309739466,10457505,"N-(4-bromophenyl)-4-(6,7-dimethoxy-4-quinazolinyl)-1-piperazinecarboxamide",12.278427416181598,12
Kit,2.6755309309739466,9890746,"N-(1,3-benzodioxol-5-ylmethyl)-4-(6,7-dimethoxyquinazolin-4-yl)piperazine-1-carbothioamide",12.275588443794163,10
Kit,2.6755309309739466,3213,Ellipticine,12.265028241639316,5
Kit,2.6755309309739466,3213,Ellipticine,12.265028241639316,5
Kit,2.6755309309739466,57395544,4-[3-(4-piperazin-1-ylphenyl)-1H-indol-6-yl]phenol,12.2515225087684,2
Kit,2.6755309309739466,44560588,N3-(6-acetamidopyridin-3-yl)-4-methyl-N1-(3-(trifluoromethyl)phenyl)isophthalamide,12.2515225087684,2
Kit,2.6755309309739466,11304968,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[2-fluoro-5-(trifluoromethyl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,16124774,1-[4-(3-amino-1H-indazol-4-yl)phenyl]-3-o-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,11223082,"3-[4-(3-Amino-1,2-benzothiazol-4-yl)phenyl]-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11855937,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[4-fluoro-3-(trifluoromethyl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,16124976,1-(4-(3-amino-7-(2-methoxyethoxy)-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,44450007,"1-[4-(2,4-diamino-8,9-dihydro-7H-pyrimido[4,5-b][1,4]diazepin-6-yl)phenyl]-3-phenylurea",12.2515225087684,2
Kit,2.6755309309739466,11856201,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-chloro-4-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11271710,1-(4-(3-amino-7-(2-morpholinoethoxy)-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,16125233,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(4-fluoro-3-methylphenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,11856199,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-chloro-4-fluorophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11856204,"3-[4-(3-Amino-7-methoxy-1,2-benzoxazol-4-yl)phenyl]-1-(3-bromophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11856467,"3-[4-(3-Amino-7-methyl-1,2-benzoxazol-4-yl)phenyl]-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11856200,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[2-(trifluoromethoxy)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,11265647,"n-[4-(3-Amino-1,2-benzisoxazol-4-yl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,9868037,Osi-930,12.2515225087684,2
Kit,2.6755309309739466,11407736,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(2-fluoro-5-(trifluoromethyl)phenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,44560547,N3-(6-aminopyridin-3-yl)-4-methyl-N1-(3-(trifluoromethyl)phenyl)isophthalamide,12.2515225087684,2
Kit,2.6755309309739466,44560589,N3-(6-aminopyridin-3-yl)-4-methyl-N1-(4-(trifluoromethyl)phenyl)isophthalamide,12.2515225087684,2
Kit,2.6755309309739466,11337894,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(3-chlorophenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,11428396,N-[4-(3-amino-1H-indazol-4-yl)phenyl]-N''-(3-fluorophenyl)-urea,12.2515225087684,2
Kit,2.6755309309739466,11271710,1-(4-(3-amino-7-(2-morpholinoethoxy)-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,9868037,Osi-930,12.2515225087684,2
Kit,2.6755309309739466,11189551,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[4-(trifluoromethoxy)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,11177394,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[2-(trifluoromethyl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,11337894,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(3-chlorophenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,24768394,"4-(4-Aminophenyl)-1,2-benzoxazol-3-amine",12.2515225087684,2
Kit,2.6755309309739466,16125232,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-p-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,16124974,1-(4-(3-amino-7-(2-(dimethylamino)ethoxy)-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,11406239,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,6540022,Thienopyrimidine deriv. 89,12.2515225087684,2
Kit,2.6755309309739466,11337407,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(2-fluorophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11465254,N-{4-[3-amino-7-(4-morpholinylmethyl)-1H-indazol-4-yl]phenyl}-N''-(3-methylphenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,16125232,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-p-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,11428773,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(4-methoxyphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,16124974,1-(4-(3-amino-7-(2-(dimethylamino)ethoxy)-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,44560641,N3-(6-aminopyridin-3-yl)-N1-(3-cyclohexylpropyl)-4-methylisophthalamide,12.2515225087684,2
Kit,2.6755309309739466,44560640,N3-(6-aminopyridin-3-yl)-N1-(2-cyclohexylethyl)-4-methylisophthalamide,12.2515225087684,2
Kit,2.6755309309739466,11856735,"3-{4-[3-Amino-7-(trifluoromethoxy)-1,2-benzoxazol-4-yl]phenyl}-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11327388,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[4-(trifluoromethyl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,11417521,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-fluoro-4-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11156401,"3-(4-{3-Amino-7-[2-(morpholin-4-yl)ethoxy]-1,2-benzoxazol-4-yl}phenyl)-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11314310,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,11235290,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-[3-(trifluoromethyl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,11325920,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(4-fluorophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,16124831,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(3-fluoro-4-methylphenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,11407736,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(2-fluoro-5-(trifluoromethyl)phenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,11451774,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-chlorophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11407183,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-chloro-4-methoxyphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11257328,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-methoxyphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,9928737,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11465676,"3-{4-[3-Amino-7-(morpholin-4-ylmethyl)-1,2-benzoxazol-4-yl]phenyl}-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11749082,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3,5-dimethylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,16124976,1-(4-(3-amino-7-(2-methoxyethoxy)-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,6540022,Thienopyrimidine deriv. 89,12.2515225087684,2
Kit,2.6755309309739466,11280431,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3,5-difluorophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,24768395,"N-[4-(3-amino-1,2-benzoxazol-4-yl)phenyl]benzamide",12.2515225087684,2
Kit,2.6755309309739466,44560587,N3-(2-acetamidopyrimidin-5-yl)-4-methyl-N1-(3-(trifluoromethyl)phenyl)isophthalamide,12.2515225087684,2
Kit,2.6755309309739466,24768396,"(2E)-N-[4-(3-amino-1,2-benzoxazol-4-yl)phenyl]-3-[3-(trifluoromethyl)phenyl]prop-2-enamide",12.2515225087684,2
Kit,2.6755309309739466,16124774,1-[4-(3-amino-1H-indazol-4-yl)phenyl]-3-o-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,11152545,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(4-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11462058,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-phenylurea",12.2515225087684,2
Kit,2.6755309309739466,16125233,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(4-fluoro-3-methylphenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,11314310,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-m-tolylurea,12.2515225087684,2
Kit,2.6755309309739466,16124831,1-(4-(3-amino-1H-indazol-4-yl)phenyl)-3-(3-fluoro-4-methylphenyl)urea,12.2515225087684,2
Kit,2.6755309309739466,15941243,"1-[3-(4-amino-8,9-dihydro-7H-pyrimido[4,5-b][1,4]diazepin-6-yl)phenyl]-3-phenylurea",12.2515225087684,2
Kit,2.6755309309739466,11440661,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-nitrophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11429321,"3-[4-(3-Amino-7-fluoro-1,2-benzoxazol-4-yl)phenyl]-1-(2-fluoro-5-methylphenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11373591,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-bromophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11268446,"3-[4-(3-Amino-1,2-benzoxazol-4-yl)phenyl]-1-(3-fluorophenyl)urea",12.2515225087684,2
Kit,2.6755309309739466,11281789,"3-[4-(3-Amino-1,2-benzothiazol-4-yl)phenyl]-1-[3-(trifluoromethyl)phenyl]urea",12.2515225087684,2
Kit,2.6755309309739466,6540021,Thienopyrimidine deriv. 88,12.251522508768398,2
Kit,2.6755309309739466,6540024,Thienopyrimidine deriv. 91,12.251522508768398,2
Kit,2.6755309309739466,6540026,Thienopyrimidine deriv. 93,12.251522508768398,2
Kit,2.6755309309739466,6540024,Thienopyrimidine deriv. 91,12.251522508768398,2
Kit,2.6755309309739466,6540026,Thienopyrimidine deriv. 93,12.251522508768398,2
Kit,2.6755309309739466,6540021,Thienopyrimidine deriv. 88,12.251522508768398,2
Kit,2.6755309309739466,6540026,Thienopyrimidine deriv. 93,12.251522508768398,2
Kit,2.6755309309739466,6540024,Thienopyrimidine deriv. 91,12.251522508768398,2
Kit,2.6755309309739466,6540021,Thienopyrimidine deriv. 88,12.251522508768398,2
Kit,2.6755309309739466,16043304,"N-[(1s)-2-Amino-1-(2,4-Dichlorobenzyl)ethyl]-5-[2-(Methylamino)pyrimidin-4-Yl]thiophene-2-Carboxamide",12.243422298398622,8
Kit,2.6755309309739466,11317348,"N-(2,4-Difluorophenyl)-N'-[4-[(6,7-dimethoxy-4-quinolinyl)oxy]-2-fluorophenyl]urea",12.22964184157804,7
Kit,2.6755309309739466,11539040,"N-(Cyclohexyl)-N'-{4-[(6,7-dimethoxy-4-quinolyl)oxy]phenyl}urea",12.228134910365998,2
Kit,2.6755309309739466,90684351,"US8853207, Example-82",12.228134910365998,2
Kit,2.6755309309739466,137655641,"(2R)-N-[5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrol-3-yl]pyrrolidine-2-carboxamide;hydrochloride",12.228134910365998,2
Kit,2.6755309309739466,25125902,4-(2-chloropropanoylamino)-N-[4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide,12.228134910365998,2
Kit,2.6755309309739466,11690679,"1-Cyclohexyl-3-(4-(6,7-dimethoxyquinolin-4-yloxy)phenyl)thiourea",12.228134910365998,2
Kit,2.6755309309739466,90684349,"US8853207, Example-70",12.228134910365998,2
Kit,2.6755309309739466,25181502,"N,6-Dimethyl-7-(1-((S)-3-methylmorpholino)phthalazin-6-yl)-benzo[d]isoxazol-3-amine",12.228134910365998,2
Kit,2.6755309309739466,11656170,"N-(2-Chlorobenzoyl)-N'-{4-[(6,7-dimethoxy-4-quinolyl)oxy]phenyl}thiourea",12.228134910365998,2
Kit,2.6755309309739466,44409504,"N-{4-[(6,7-Dimethoxy-4-quinolyl)oxy]phenyl}-N''-(2-methylbenzoyl)thiourea",12.228134910365998,2
Kit,2.6755309309739466,44409484,"N-{4-[(6,7-Dimethoxy-4-quinazolinyl)oxy]phenyl}-N''-(2-methylbenzoyl)thiourea",12.228134910365998,2
Kit,2.6755309309739466,11496035,"N-Benzyl-N''-{4-[(6,7-dimethoxy-4-quinazolinyl)oxy]phenyl}-thiourea",12.228134910365998,2
Kit,2.6755309309739466,11655667,"N-Cyclohexylcarbonyl-N'-{4-[(6,7-dimethoxy-4-quinolyl)oxy]phenyl}thiourea",12.228134910365998,2
Kit,2.6755309309739466,90684348,"US8853207, Example-69",12.228134910365998,2
Kit,2.6755309309739466,90684346,"US8853207, Example-2",12.228134910365998,2
Kit,2.6755309309739466,119058124,1-Methyl-4-[4-(4-{3-[(Piperidin-4-Yl)methoxy]pyridin-4-Yl}-1h-Pyrazol-1-Yl)phenyl]piperazine,12.228134910365998,2
Kit,2.6755309309739466,91668580,"US8853207, Example-10",12.228134910365998,2
Kit,2.6755309309739466,44409504,"N-{4-[(6,7-Dimethoxy-4-quinolyl)oxy]phenyl}-N''-(2-methylbenzoyl)thiourea",12.228134910365998,2
Kit,2.6755309309739466,11690947,"2-Cyclohexylethyl N-{4-[(6,7-dimethoxy-4-quinolyl)oxy]phenyl}carbamate",12.228134910365998,2
Kit,2.6755309309739466,11583287,"N-Cyclohexylmethyl-N''-{4-[(6,7-dimethoxy-4-quinazolinyl)-oxy]phenyl}thiourea",12.228134910365998,2
Kit,2.6755309309739466,11583439,"N-Benzoyl-N'-{4-[(6,7-dimethoxy-4-quinolyl)oxy]phenyl}thiourea",12.228134910365998,2
Kit,2.6755309309739466,90684350,"US8853207, Example-78",12.228134910365998,2
Kit,2.6755309309739466,11495362,"Phenyl N-{4-[(6,7-Dimethoxy-4-quinolyl)oxy]phenyl}carbamate",12.228134910365998,2
Kit,2.6755309309739466,12004372,4-(6-amino-5-((methoxyimino)methyl)pyrimidin-4-yl)-N-(4-isopropoxyphenyl)piperazine-1-carboxamide,12.228134910365998,2
Mapk11,5.922646084299688,5166,"Cyclohexanol, 4-(4-(4-fluorophenyl)-5-(2-methoxy-4-pyrimidinyl)-1H-imidazol-1-yl)-, trans-",12.227100482963037,8
Kit,2.6755309309739466,10905857,"4-(6,7-Dimethoxy-quinazolin-4-yl)-piperazine-1-carboxylic acid (4-cyano-phenyl)-amide",12.221119047454227,12
Kit,2.6755309309739466,45270897,"7-(3-(azetidin-1-yl)cyclobutyl)-5-(3-(benzyloxy)phenyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine",12.215599949435918,4
Tlr4,5.662574014816824,44405768,Dodecanoic acid (S)-1-{2-[(R)-3-({2-[2-carboxy-3-(4-hydroxy-phenyl)-propionylamino]-ethoxy}-hydroxy-phosphoryloxy)-2-tetradecanoylamino-propoxy]-ethyl}-octyl ester,12.2115444630453,2
Tlr4,5.662574014816824,44405661,Dodecanoic acid (R)-1-{2-[(S)-3-({2-[2-carboxy-3-(4-hydroxy-phenyl)-propionylamino]-ethoxy}-hydroxy-phosphoryloxy)-2-tetradecanoylamino-propoxy]-ethyl}-octyl ester,12.2115444630453,2
Tlr4,5.662574014816824,44405780,Dodecanoic acid (S)-1-{2-[(S)-3-({2-[2-carboxy-3-(4-hydroxy-phenyl)-propionylamino]-ethoxy}-hydroxy-phosphoryloxy)-2-tetradecanoylamino-propoxy]-ethyl}-octyl ester,12.2115444630453,2
Kit,2.6755309309739466,11610817,5-Cyano-furan-2-carboxylic acid [2-cyclohex-1-enyl-4-(4-methyl-piperazin-1-yl)-phenyl]-amide,12.210271334568466,2
Kit,2.6755309309739466,11642786,N-[4-[1-(3-amino-3-methylbutanoyl)piperidin-4-yl]-2-(cyclohexen-1-yl)phenyl]-5-cyano-1H-imidazole-2-carboxamide,12.210271334568466,2
Kit,2.6755309309739466,11497455,5-cyano-N-[2-(cyclohexen-1-yl)-4-[1-(2-hydroxyethyl)piperidin-4-yl]phenyl]-1H-imidazole-2-carboxamide,12.210271334568466,2
Kit,2.6755309309739466,11588815,"N-[4-(3-amino-1-methyl-1H-pyrazolo[3,4-c]pyridin-4-yl)phenyl]-N'-(3-methylphenyl)urea",12.203760621363172,6
Kit,2.6755309309739466,46865445,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[(1R)-1-(dimethylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,46866616,6-[5-[(1S)-1-amino-2-methylsulfonylethyl]furan-2-yl]-N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,118717618,[[(1S)-1-[5-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]quinazolin-6-yl]furan-2-yl]-2-methylsulfonylethyl]amino] pentanoate,12.19913437185966,5
Kit,2.6755309309739466,118717617,[[(1S)-1-[5-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]quinazolin-6-yl]furan-2-yl]-2-methylsulfonylethyl]amino] propanoate,12.19913437185966,5
Kit,2.6755309309739466,56640518,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[1-(methylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,118717616,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[2-methylsulfonyl-1-(2-methylsulfonylethylamino)ethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,118717614,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[1-(cyclohexylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,56640590,6-[5-(1-amino-2-methylsulfonylethyl)furan-2-yl]-N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,46865125,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[(1S)-1-(dimethylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,56640520,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[1-(dimethylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,118717619,[[(1S)-1-[5-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]quinazolin-6-yl]furan-2-yl]-2-methylsulfonylethyl]amino] heptanoate,12.19913437185966,5
Kit,2.6755309309739466,56640588,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[1-(ethylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,118717615,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[2-methylsulfonyl-1-(propan-2-ylamino)ethyl]furan-2-yl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,46866615,6-[5-[(1R)-1-amino-2-methylsulfonylethyl]furan-2-yl]-N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]quinazolin-4-amine,12.19913437185966,5
Kit,2.6755309309739466,1400,"1-(tert-Butyl)-3-(p-tolyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",12.194906741671888,14
Kit,2.6755309309739466,71494057,1-[4-(2-amino-3-chloropyridin-4-yl)oxy-3-fluorophenyl]-N-[(4-fluorophenyl)methyl]-4-methoxy-6-oxopyridine-3-carboxamide,12.194633376013925,4
Kit,2.6755309309739466,71494225,MET inhibitor 3S,12.194633376013925,4
Kit,2.6755309309739466,49806720,Alectinib,12.194633376013925,4
Kit,2.6755309309739466,17748275,"N-(4-methyl-3-(3-(4-(methylamino)-1,3,5-triazin-2-yl)pyridin-2-yloxy)phenyl)-3-(1,1,2,2-tetrafluoroethoxy)benzamide",12.1862037606916,10
Kit,2.6755309309739466,9797919,N-(4-Chlorophenyl)-2-[(pyridin-4-ylmethyl)amino]benzamide,12.186173586838867,8
Kit,2.6755309309739466,56935577,Tafetinib,12.18583105430704,4
Kit,2.6755309309739466,17747311,"4-N-[1-[(3-chlorophenyl)methyl]indazol-5-yl]-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine",12.185426432634328,4
Kit,2.6755309309739466,17747341,"4-N-[1-[(4-fluorophenyl)methyl]indazol-5-yl]-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine",12.185426432634328,4
Kit,2.6755309309739466,11617559,"5-(3-Methoxy-4-((4-methoxybenzyl)oxy)benzyl)pyrimidine-2,4-diamine",12.183155617615432,18
