gene,Acute-log10(padj),Pubchem_CID,Name,np_score_mean_by_name,gene_count_by_name
Acacb,3.7102029388837288,76328442,"N-[(1S)-1-[3-[(2S)-4-(4-ethoxy-2-methylphenyl)-2-methylpiperazin-1-yl]-1,2,4-oxadiazol-5-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,76328441,"3-[(2S)-4-(5-ethoxy-3-methylpyridin-2-yl)-2-methylpiperazin-1-yl]-5-ethyl-1,2,4-oxadiazole",10.4459563914404,2
Acacb,3.7102029388837288,76324881,"5-(1,1-difluoroethyl)-3-[(2S)-4-(4-ethoxy-2-methylphenyl)-2-methylpiperazin-1-yl]-1,2,4-oxadiazole",10.4459563914404,2
Acacb,3.7102029388837288,44608465,"cis-N-{3-[5-(4-Cyclopentyloxyphenoxy)-[1,3]dioxan-2-yl]propyl}acetamide",10.4459563914404,2
Acacb,3.7102029388837288,76328442,"N-[(1S)-1-[3-[(2S)-4-(4-ethoxy-2-methylphenyl)-2-methylpiperazin-1-yl]-1,2,4-oxadiazol-5-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,2258378,"5-Ethyl-3-(4'-propoxybiphenyl-4-yl)-1,2,4-oxadiazole",10.4459563914404,2
Acacb,3.7102029388837288,76321262,"5-Ethyl-3-[4-(2-methyl-4-propoxyphenyl)piperazin-1-yl]-1,2,4-oxadiazole",10.4459563914404,2
Acacb,3.7102029388837288,76324882,"5-Ethyl-3-[4-(2-methyl-4-propoxyphenyl)phenyl]-1,2,4-oxadiazole",10.4459563914404,2
Acacb,3.7102029388837288,76328440,"3-[(2S)-4-(4-ethoxy-2-methylphenyl)-2-methylpiperazin-1-yl]-5-ethyl-1,2,4-oxadiazole",10.4459563914404,2
Acacb,3.7102029388837288,76328443,"N-[(1R)-1-[3-[(2S)-4-(4-ethoxy-2-methylphenyl)-2-methylpiperazin-1-yl]-1,2,4-oxadiazol-5-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,76317536,"N-[[3-[(2S)-4-(4-ethoxy-2-methylphenyl)-2-methylpiperazin-1-yl]-1,2,4-oxadiazol-5-yl]methyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,49855596,(S)-N-(4-(4-(5-(benzyloxy)pyridin-2-yloxy)phenyl)butan-2-yl)acetamide,10.4459563914404,2
Acacb,3.7102029388837288,49855596,(S)-N-(4-(4-(5-(benzyloxy)pyridin-2-yloxy)phenyl)butan-2-yl)acetamide,10.4459563914404,2
Acacb,3.7102029388837288,44608464,N-(4-(4-(5-(cyclopentyloxy)pyridin-2-yloxy)phenyl)butan-2-yl)acetamide,10.4459563914404,2
Acacb,3.7102029388837288,44608621,N-{3-[4-(5-Cyclopentyloxypyridin-2-yloxy)phenyl]propyl}acetamide,10.4459563914404,2
Acacb,3.7102029388837288,118940270,"N-[(1S)-1-[4-[[6-(3,3,3-trifluoropropoxy)-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,49855600,N-[(2S)-4-[4-(6-propan-2-yloxypyridin-3-yl)oxyphenyl]butan-2-yl]cyclopropanecarboxamide,10.4459563914404,2
Acacb,3.7102029388837288,44608467,"N-{3-[5-(4-Benzyloxyphenoxy)-[1,3]dioxan-2-yl]propyl}acetamide",10.4459563914404,2
Acacb,3.7102029388837288,44608787,"N-{3-[5-(5-Benzyloxypyridin-2-yloxy)-[1,3]dioxan-2-yl]propyl}acetamide",10.4459563914404,2
Acacb,3.7102029388837288,118940143,"N-[(1S)-1-[4-[[6-[[(1S)-2,2-difluorocyclopropyl]methoxy]-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940276,"N-[(1S)-1-[4-[[6-[[(1R)-2,2-difluorocyclopropyl]methoxy]-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940262,"N-[1-[4-[(5-chloro-6-cyclobutyloxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,118940265,"N-[1-[4-[[5-chloro-6-(2,2-difluoroethoxy)-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,118940267,"N-[1-[4-[[5-chloro-6-(3-fluoropropoxy)-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,118940263,"N-[1-[4-[(6-butan-2-yloxy-5-chloro-3,4-dihydro-1H-isoquinolin-2-yl)methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,118940264,"N-[(1S)-1-[4-[(6-propoxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940272,"N-[(1S)-1-[4-[(6-propan-2-yloxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940281,"N-[(1S)-1-[4-[[6-(2-cyclopropylethoxy)-5-methoxy-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940283,"N-[(1S)-1-[4-[[6-(cyclopropylmethoxy)-4-fluoro-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940284,"N-[(1S)-1-[4-[[6-[(2,2-difluorocyclopropyl)methoxy]-4-fluoro-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,49855600,N-[(2S)-4-[4-(6-propan-2-yloxypyridin-3-yl)oxyphenyl]butan-2-yl]cyclopropanecarboxamide,10.4459563914404,2
Acacb,3.7102029388837288,52934180,PF-05175157,10.4459563914404,2
Acacb,3.7102029388837288,53317443,"1,1,1-Trifluoro-2-methylpropan-2-yl 4-[4-({2-[(ethylcarbamoyl)amino]-6-methyl-1-benzothiophen-3-yl}carbonyl)-piperazin-1-yl]piperidine-1-carboxylate",10.4459563914404,2
Acacb,3.7102029388837288,45375926,"1-(4-(4-(4-(2,6-Dip-tolylisonicotinoyl)piperazin-1-yl)piperidine-1-carbonyl)piperidin-1-yl)ethanone",10.4459563914404,2
Acacb,3.7102029388837288,44200032,"1-[3-[4-(1,3-Dioxospiro[5,6,7,8-tetrahydropyrazolo[1,2-a]pyridazine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-7-methoxy-1-benzothiophen-2-yl]-3-methylurea",10.4459563914404,2
Acacb,3.7102029388837288,70690580,"[3-[4-(1,3-Dioxospiro[5,6,7,8-tetrahydropyrazolo[1,2-a]pyridazine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-7-methoxy-1-benzothiophen-2-yl]urea",10.4459563914404,2
Acacb,3.7102029388837288,118940250,"N-[1-[4-[[5-bromo-6-(cyclopropylmethoxy)-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,118940257,"N-[1-[4-[(5-chloro-6-ethoxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,52934180,PF-05175157,10.4459563914404,2
Acacb,3.7102029388837288,67204380,"1-propan-2-yl-1'-(1H-pyrrolo[3,2-b]pyridine-6-carbonyl)spiro[4,6-dihydroindazole-5,4'-piperidine]-7-one",10.4459563914404,2
Acacb,3.7102029388837288,118723380,"2-tert-butyl-1'-(1H-indazole-5-carbonyl)-6-methylspiro[6H-pyrano[3,2-c]pyrazole-5,4'-piperidine]-7-one",10.4459563914404,2
Acacb,3.7102029388837288,44476624,"2'-Tert-Butyl-1-(2h-Indazol-5-Ylcarbonyl)-2'h-Spiro[piperidine-4,5'-Pyrano[3,2-C]pyrazol]-7'(6'h)-One",10.4459563914404,2
Acacb,3.7102029388837288,118723382,"1-ethyl-1'-(1H-indazole-5-carbonyl)spiro[4,6-dihydroindazole-5,4'-piperidine]-7-one",10.4459563914404,2
Acacb,3.7102029388837288,52934178,"1'-(2h-Indazol-5-Ylcarbonyl)-1-(Propan-2-Yl)-1,4-Dihydrospiro[indazole-5,4'-Piperidin]-7(6h)-One",10.4459563914404,2
Acacb,3.7102029388837288,121336032,"2-acetamido-N-[(1S)-1-[4-[[6-(cyclopropylmethoxy)-4-hydroxy-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-4-methyl-1,3-thiazole-5-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,66634986,N-[1-[4-[2-(6-propan-2-yloxypyridin-3-yl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634983,N-[1-[4-[2-(6-methoxypyridin-3-yl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429504,"N-[1-[4-[2-(3,5-dimethyl-1,2-oxazol-4-yl)ethynyl]phenyl]propan-2-yl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,90429495,N-[1-[4-(2-quinolin-6-ylethynyl)phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429371,N-[1-[4-[2-[4-(difluoromethoxy)phenyl]ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429531,N-[1-[4-[2-(2-ethoxypyridin-4-yl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429491,N-[1-[4-[2-[4-[(2-methylpropan-2-yl)oxy]phenyl]ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429522,N-[1-[4-[2-(2-cyano-4-propoxyphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635099,N-[1-[4-[2-(2-chloro-4-propoxyphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635115,N-[1-[4-[2-(2-methoxypyridin-4-yl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635121,N-[1-[4-[2-(2-methyl-4-propoxyphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635240,N-[1-[4-[2-(2-methoxy-4-propoxyphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635230,N-[2-[4-[2-[2-(cyclobutylamino)pyrimidin-5-yl]ethynyl]phenyl]-2-methylpropyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634982,N-[1-[4-[2-(4-propylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,118940422,"N-[(1S)-1-[4-[(5-cyclobutyloxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,118940354,"2-cyano-N-[(1S)-1-[4-[[6-[(2,2-difluorocyclopropyl)methoxy]-4-oxo-1,3-dihydroisoquinolin-2-yl]methyl]phenyl]ethyl]acetamide",10.4459563914404,1
Acacb,3.7102029388837288,121336073,"2-acetamido-N-[(1S)-1-[4-[[6-[(2,2-difluorocyclopropyl)methoxy]-4-fluoro-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-4-methyl-1,3-thiazole-5-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,121336063,"N-[(1S)-1-[4-[[6-(cyclopropylmethoxy)-4-fluoro-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-1H-imidazole-2-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940383,"N'-[(1S)-1-[4-[[6-(cyclopropylmethoxy)-4-fluoro-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]propanediamide",10.4459563914404,1
Acacb,3.7102029388837288,121336074,"N-[(1S)-1-[4-[[6-(cyclopropylmethoxy)-4-fluoro-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-5-oxopyrrolidine-2-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940375,"N-[(1S)-1-[4-[[6-[(2,2-difluorocyclopropyl)methoxy]-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-3-methyl-1,2-oxazole-4-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940376,"N-[(1S)-1-[4-[[6-[(2,2-difluorocyclopropyl)methoxy]-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-3,3-difluorocyclobutane-1-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,118940361,"N-[(1S)-1-[4-[[6-[(2,2-difluorocyclopropyl)methoxy]-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-3-fluorocyclobutane-1-carboxamide",10.4459563914404,1
Acacb,3.7102029388837288,44199807,"1-[3-[4-(2,3-Dimethyl-1,4-dioxo-2,3,9-triazaspiro[4.5]decan-9-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-ethylurea",10.4459563914404,2
Acacb,3.7102029388837288,130472735,"N-[1-[2-[4-[3-(cyclopropylmethoxy)phenoxy]piperidin-1-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,130472602,"N-[1-[2-[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,130472593,"N-[1-[2-[5-[3-(cyclopropylmethoxy)phenoxy]pyridin-2-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,118723380,"2-tert-butyl-1'-(1H-indazole-5-carbonyl)-6-methylspiro[6H-pyrano[3,2-c]pyrazole-5,4'-piperidine]-7-one",10.4459563914404,2
Acacb,3.7102029388837288,130472637,N-[1-[2-[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]-1-benzothiophen-5-yl]ethyl]acetamide,10.4459563914404,2
Acacb,3.7102029388837288,134226798,N-[1-[3-[[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]methoxy]phenyl]ethyl]acetamide,10.4459563914404,2
Acacb,3.7102029388837288,130472643,"N-[1-[2-[3-(3-methylphenoxy)azetidin-1-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,70684264,"1-[3-[4-(1,3-Dioxospiro[5,6,7,8,9,10-hexahydropyrazolo[1,2-a]diazocine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-ethylurea",10.4459563914404,2
Acacb,3.7102029388837288,44200033,"1-[3-[4-(1,3-Dioxospiro[5,6,7,8-tetrahydropyrazolo[1,2-a]pyridazine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-7-methoxy-1-benzothiophen-2-yl]-3-ethylurea",10.4459563914404,2
Acacb,3.7102029388837288,70692713,"1-[3-[4-(1,3-dioxospiro[6,7,8,9-tetrahydro-5H-pyrazolo[1,2-a]diazepine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-ethylurea",10.4459563914404,2
Acacb,3.7102029388837288,70688510,"1-[3-[4-(1,3-dioxospiro[6,7,8,9-tetrahydro-5H-pyrazolo[1,2-a]diazepine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-methylurea",10.4459563914404,2
Acacb,3.7102029388837288,44199920,"1-[3-[4-(1,3-Dioxospiro[5,6,7,8-tetrahydropyrazolo[1,2-a]pyridazine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-ethylurea",10.4459563914404,2
Acacb,3.7102029388837288,44199919,"1-[3-[4-(1,3-Dioxospiro[5,6,7,8-tetrahydropyrazolo[1,2-a]pyridazine-2,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-methylurea",10.4459563914404,2
Acacb,3.7102029388837288,44199917,"1-[3-[4-(5,7-dioxospiro[2,3-dihydro-1H-pyrazolo[1,2-a]pyrazole-6,3'-piperidine]-1'-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-ethylurea",10.4459563914404,2
Acacb,3.7102029388837288,44199810,"1-[3-[4-(2,3-Diethyl-1,4-dioxo-2,3,9-triazaspiro[4.5]decan-9-yl)piperidine-1-carbonyl]-1-benzothiophen-2-yl]-3-methylurea",10.4459563914404,2
Acacb,3.7102029388837288,52933949,"1-tert-butyl-1'-(1H-indazole-5-carbonyl)spiro[4,6-dihydroindazole-5,4'-piperidine]-7-one",10.4459563914404,2
Acacb,3.7102029388837288,118723381,"2'-tert-butyl-1-(1H-indazole-5-carbonyl)-6',6'-dimethylspiro[piperidine-4,5'-pyrano[3,2-c]pyrazole]-7'-one",10.4459563914404,2
Acacb,3.7102029388837288,130472850,"N-[1-[2-[6-[3-(cyclopropylmethoxy)phenoxy]pyridin-3-yl]-1,3-benzothiazol-5-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,68191403,N-[1-[4-[2-[3-methyl-4-(pyrrolidine-1-carbonyl)phenyl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635238,N-[2-methyl-2-[4-[2-(6-propoxypyridin-3-yl)ethynyl]phenyl]propyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191407,N-[1-[4-[2-(4-propan-2-ylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429525,N-[1-[4-[2-(2-methoxy-4-propoxyphenyl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635233,N-[2-methyl-2-[4-[2-(4-propoxyphenyl)ethynyl]phenyl]propyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191408,N-[1-[4-[2-(3-acetylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191409,N-[1-[4-[2-(4-bromo-2-fluorophenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191410,N-[1-[4-[2-[1-(2-hydroxyethyl)indol-5-yl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635201,N-[1-[4-[2-(4-methoxy-2-methylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634816,"4-[2-[4-(2-acetamidopropyl)phenyl]ethynyl]-N-(2,2,2-trifluoroethyl)benzamide",10.4459563914404,1
Acacb,3.7102029388837288,66634824,4-[2-[4-(2-acetamidopropyl)phenyl]ethynyl]-N-benzylbenzamide,10.4459563914404,1
Acacb,3.7102029388837288,66634810,N-[1-[4-[2-[5-(4-methoxyphenyl)pyrazin-2-yl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429516,"N-[1-[4-[2-(2,3-dihydro-1-benzofuran-5-yl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,66635237,N-[2-[4-[2-(2-cyclobutyloxypyrimidin-5-yl)ethynyl]phenyl]-2-methylpropyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635205,N-[1-[4-[2-[3-(morpholine-4-carbonyl)phenyl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,56924959,N-[1-[4-[2-(4-pyrrol-1-ylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634806,Ethyl 3-[2-[4-(2-acetamidopropyl)phenyl]ethynyl]benzoate,10.4459563914404,1
Acacb,3.7102029388837288,68191404,N-[1-[4-[2-[4-(dimethylamino)phenyl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191405,N-[1-[4-[2-(5-propan-2-yloxypyridin-2-yl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191406,N-[1-[4-[2-(4-ethylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634987,N-[1-[4-[2-(4-phenoxyphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634979,N-[1-[4-[2-[4-(2-methylpropoxy)phenyl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634980,N-[1-[4-[2-[4-(2-hydroxyethyl)phenyl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429493,N-[1-[4-[2-(5-cyclopropylpyridin-2-yl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429530,N-[1-[4-[2-(6-cyclopentyloxypyridin-3-yl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429369,N-[1-[4-[2-(2-methoxypyridin-4-yl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,66635029,N-[1-[4-[2-(4-ethoxyphenyl)ethynyl]phenyl]propan-2-yl]prop-2-enamide,10.4459563914404,1
Acacb,3.7102029388837288,90429529,N-[1-[4-[2-(4-propylphenyl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,66634992,N-[1-[4-[2-(4-acetylphenyl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,130472798,"N-[1-[2-[3-(3-pentylphenoxy)azetidin-1-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,130472776,"N-[1-[2-[3-(3-butoxyphenoxy)azetidin-1-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,66635239,N-[2-[4-[2-[4-(cyclopropylmethoxy)phenyl]ethynyl]phenyl]-2-methylpropyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429486,N-[1-[4-[2-(2-ethoxypyridin-4-yl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429528,N-[1-[4-[2-(3-phenylmethoxyphenyl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429505,N-[1-[4-[2-(4-methoxyphenyl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429563,N-[1-[4-[2-(1-benzylpyrazol-4-yl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66635105,N-[1-[4-[2-(2-pyrimidin-5-yloxypyridin-4-yl)ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,130472623,"N-[1-[2-[3-[3-(cyclopropylmethoxy)phenoxy]azetidin-1-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,130472810,"N-[1-[2-[6-[3-(cyclopropylmethoxy)phenoxy]pyridin-3-yl]-1,3-benzoxazol-6-yl]ethyl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,134226791,"N-[4-[2-[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]-1,3-oxazol-5-yl]butan-2-yl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,134226821,"N-[(2S)-1-[[2-[5-[3-(cyclopropylmethoxy)phenoxy]pyridin-2-yl]-1,3-oxazol-5-yl]oxy]propan-2-yl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,68191402,N-[1-[4-[2-[5-(4-methylphenyl)pyridin-2-yl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,134226826,"N-[(2R)-1-[[2-[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]-1,3-oxazol-5-yl]oxy]propan-2-yl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,134226866,"N-[(2S)-1-[[2-[6-[3-(cyclopropylmethoxy)phenoxy]pyridin-3-yl]-1,3-oxazol-5-yl]oxy]propan-2-yl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,134226787,"[(2S)-1-[[2-[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]-1,3-oxazol-5-yl]oxy]propan-2-yl]urea",10.4459563914404,2
Acacb,3.7102029388837288,90429479,N-[1-[4-[2-(4-cyclopentyloxyphenyl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,77156458,N-[1-[4-[2-(4-cyclobutyloxyphenyl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429555,N-[1-[4-[2-(6-propoxypyridin-3-yl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429481,N-[1-[4-[2-(4-cyclopropyloxyphenyl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,90429485,N-[1-[4-[2-(4-methoxyphenyl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429490,N-[1-[4-[2-(4-propan-2-ylphenyl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide,10.4459563914404,1
Acacb,3.7102029388837288,90429561,"N-[1-[4-[2-(2,4-dimethoxypyrimidin-5-yl)ethynyl]phenyl]propan-2-yl]cyclopropanecarboxamide",10.4459563914404,1
Acacb,3.7102029388837288,90429482,N-[1-[4-[2-(6-cyclopentyloxypyridin-3-yl)ethynyl]phenyl]ethyl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634825,N-[1-[4-[2-[5-(4-chlorophenyl)pyrazin-2-yl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,66634821,N-[1-[4-[2-[5-(4-methoxyphenyl)pyridin-2-yl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,68191401,N-[1-[4-[2-[5-(4-fluorophenyl)pyridin-2-yl]ethynyl]phenyl]propan-2-yl]acetamide,10.4459563914404,1
Acacb,3.7102029388837288,134226781,"N-[(2S)-1-[[2-[4-[3-(cyclopropylmethoxy)phenoxy]phenyl]-1,3-oxazol-5-yl]oxy]propan-2-yl]acetamide",10.4459563914404,2
Acacb,3.7102029388837288,118940342,"N-[(1S)-1-[4-[[6-[[(1S)-2,2-difluorocyclopropyl]methoxy]-3,4-dihydro-1H-isoquinolin-2-yl]methyl]phenyl]ethyl]-2-pyrimidin-5-ylacetamide",10.4459563914404,1
